parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
50_210_0_0_5_424_1,299,0.0027577107861611,0.0019018529261648,0.0011849520040026,0.1974700664702712,1,19.7,0.0,0.0,9434,991.5,9434
50_210_0_0_5_424_1,300,0.002451220173489,0.0016260607307323,0.0009640006757316,0.1969040957573525,1,19.7,0.0,0.0,9434,993.55,9434
50_210_0_0_5_424_1,301,0.0021556282973266,0.0013722048821643,0.0007649856943251,0.1964932673321109,0,21.2,0.0,0.0,9434,991.55,9434
50_210_0_0_5_424_1,302,0.0018743077608378,0.0011402853804609,0.0005879070597833,0.1962156448476819,0,21.4,0.0,0.0,9434,986.45,9434
50_210_0_0_5_424_1,303,0.0016106311671867,0.0009303022256222,0.0004327647721061,0.1960492919572009,0,20.1,0.0,0.0,9434,980.2,9434
50_210_0_0_5_424_1,304,0.0013677548945411,0.0007422554176481,0.0002995588312936,0.1959722723138031,0,17.3,0.0,0.0,9434,976.65,9434
50_210_0_0_5_424_1,305,0.0011468035662701,0.0005761449565386,0.0001882892373456,0.1959626495706241,0,17.4,0.0,0.0,9434,978.65,9434
50_210_0_0_5_425_1,286,0.0009245846175858,0.000922721616614,0.0014510630160322,0.3219928598551445,0,19.2,0.0,1.4,9434,988.8499999999999,9434
50_210_0_0_5_425_1,287,0.0009241005754308,0.0011133266949287,0.0016352377783087,0.3200162633329176,0,18.6,0.0,0.4,9434,989.95,9434
50_210_0_0_5_425_1,288,0.0009772419442832,0.001311814397546,0.0018059171502678,0.3178959782193667,0,20.3,0.0,0.0,9434,992.0,9434
50_210_0_0_5_425_1,289,0.0010750605229128,0.0015026642262178,0.0019631011319092,0.3156454999048097,0,21.6,0.0,0.0,9434,988.5,9434
50_210_0_0_5_425_1,290,0.0012065761637327,0.0016800912933356,0.0021067897232332,0.3132783237795637,0,22.4,1.4,1.4,9434,987.9,9434
50_210_0_0_5_425_1,291,0.0013608087191559,0.0018440229701359,0.0022369829242396,0.3108079452339464,0,22.2,1.4,2.8,9434,989.3,9434
50_210_0_0_5_425_1,292,0.0015267780415953,0.0019944592566186,0.0023536807349284,0.3082478596582755,0,23.8,0.0,2.8,9434,993.05,9434
50_210_0_0_5_425_1,293,0.0016935039834639,0.0021314001527837,0.0024568831552996,0.3056115624428684,0,22.7,0.2,1.5999999999999999,9434,994.45,9434
50_210_0_0_5_425_1,294,0.0018506395459297,0.0022548456586313,0.0025465901853533,0.3029125489780428,0,19.3,1.4,1.5999999999999999,9434,989.7,9434
50_210_0_0_5_425_1,295,0.0019943281372536,0.0023647957741613,0.0026228018250895,0.3001643146541159,0,19.2,0.4,2.0,9434,988.65,9434
50_210_0_0_5_425_1,296,0.0021245213382599,0.0024612504993738,0.0026855180745081,0.2973803548614057,1,20.0,0.0,1.7999999999999998,9434,990.9,9434
50_210_0_0_5_425_1,297,0.0022412191489487,0.0025442098342688,0.0027347389336091,0.2945741649902296,1,22.0,0.0,0.4,9434,991.9,9434
50_210_0_0_5_425_1,298,0.00234442156932,0.0026136737788461,0.0027704644023927,0.2917592404309048,1,19.6,0.0,0.0,9434,992.75,9434
50_210_0_0_5_425_1,299,0.0024341285993737,0.002669642333106,0.0027926944808587,0.2889490765737493,1,19.7,0.0,0.0,9434,991.5,9434
50_210_0_0_5_425_1,300,0.0025103402391099,0.0027121154970483,0.002801429169007,0.2861571688090805,1,19.7,0.0,0.0,9434,993.55,9434
50_210_0_0_5_425_1,301,0.0025730564885285,0.002741093270673,0.0027966684668379,0.283397012527216,0,21.2,0.0,0.0,9434,991.55,9434
50_210_0_0_5_425_1,302,0.0026222773476296,0.0027565756539802,0.0027784123743512,0.2806821031184732,0,21.4,0.0,0.0,9434,986.45,9434
50_210_0_0_5_425_1,303,0.0026580028164131,0.0027585626469698,0.002746660891547,0.2780259359731697,0,20.1,0.0,0.0,9434,980.2,9434
50_210_0_0_5_425_1,304,0.0026802328948791,0.0027470542496419,0.0027014140184252,0.2754420064816232,0,17.3,0.0,0.0,9434,976.65,9434
50_210_0_0_5_425_1,305,0.0026889675830275,0.0027220504619964,0.0026426717549858,0.2729438100341511,0,17.4,0.0,0.0,9434,978.65,9434
50_210_0_0_5_426_1,286,0.0066807396862402,0.0102987022289579,0.013512266841476,0.264084809940797,0,19.2,0.0,1.4,9434,988.8499999999999,9434
50_210_0_0_5_426_1,287,0.0073991188421942,0.01130098548954,0.0130633729384994,0.2525896159534457,0,18.6,0.0,0.4,9434,989.95,9434
50_210_0_0_5_426_1,288,0.0081395033353406,0.0119423182707529,0.0123037930024058,0.2421609337484926,0,20.3,0.0,0.0,9434,992.0,9434
50_210_0_0_5_426_1,289,0.0088454190411054,0.0121402721441642,0.0113689407785828,0.2329153005315317,0,21.6,0.0,0.0,9434,988.5,9434
50_210_0_0_5_426_1,290,0.0094632213319752,0.0119207082591625,0.0103325400665725,0.2248551331681219,0,22.4,1.4,1.4,9434,987.9,9434
50_210_0_0_5_426_1,291,0.0099434341000285,0.0113725823418229,0.0092328978421698,0.2179203207299478,0,22.2,1.4,2.8,9434,989.3,9434
50_210_0_0_5_426_1,292,0.0102366239346229,0.0105856368816441,0.0081079008247888,0.2120501118295017,0,23.8,0.0,2.8,9434,993.05,9434
50_210_0_0_5_426_1,293,0.0102933574251164,0.0096496143681247,0.0069954357338435,0.2071837550792747,0,22.7,0.2,1.5999999999999999,9434,994.45,9434
50_210_0_0_5_426_1,294,0.0100705015254277,0.0086499505332687,0.0059309602879547,0.203260499091758,0,19.3,1.4,1.5999999999999999,9434,989.7,9434
50_210_0_0_5_426_1,295,0.0095895082186869,0.0076298241021541,0.0049271081377357,0.2002195924794433,0,19.2,0.4,2.0,9434,988.65,9434
50_210_0_0_5_426_1,296,0.008909724019557,0.0066084526085975,0.0039840073750251,0.198000283854822,1,20.0,0.0,1.7999999999999998,9434,990.9,9434
50_210_0_0_5_426_1,297,0.0080909772543705,0.005604779412306,0.0031016579998232,0.1965418218303856,1,22.0,0.0,0.4,9434,991.9,9434
50_210_0_0_5_426_1,298,0.0071930962494597,0.0046377478729867,0.0022800600121298,0.1957834550186253,1,19.6,0.0,0.0,9434,992.75,9434
50_210_0_0_5_426_1,299,0.0062730381594941,0.0037250868499498,0.001519213411945,0.1956644320320329,1,19.7,0.0,0.0,9434,991.5,9434
50_210_0_0_5_426_1,300,0.0053595888011923,0.0028731131685022,0.0008191181992687,0.1961240014830995,1,19.7,0.0,0.0,9434,993.55,9434
50_210_0_0_5_426_1,301,0.0044655598637653,0.002081890874563,0.000179774374101,0.1971014119843168,0,21.2,0.0,0.0,9434,991.55,9434
50_210_0_0_5_426_1,302,0.0036035802536846,0.0013514199681325,-0.0003988180635581,0.1985359121481762,0,21.4,0.0,0.0,9434,986.45,9434
50_210_0_0_5_426_1,303,0.0027862788774215,0.0006817004492105,-0.0009166591137087,0.2003667505871689,0,20.1,0.0,0.0,9434,980.2,9434
50_210_0_0_5_426_1,304,0.0020254749745163,7.273231779713895e-05,-0.0013737487763507,0.2025331759137866,0,17.3,0.0,0.0,9434,976.65,9434
50_210_0_0_5_426_1,305,0.00132537976184,-0.0004754844261077,-0.0017700870514842,0.2049744367405208,0,17.4,0.0,0.0,9434,978.65,9434
50_210_0_0_5_427_1,286,0.0015217699308196,0.0017200788159968,0.0017688702243644,0.3341787644845058,0,19.2,0.0,1.4,9434,988.8499999999999,9434
50_210_0_0_5_427_1,287,0.0015359153317838,0.0018708409151606,0.0017443914640988,0.3318987735776437,0,18.6,0.0,0.4,9434,989.95,9434
50_210_0_0_5_427_1,288,0.0016804351498171,0.002111044204662,0.0020395113609651,0.3283339667489428,0,20.3,0.0,0.0,9434,992.0,9434
50_210_0_0_5_427_1,289,0.0019730489301736,0.0024668742245284,0.0027884689982483,0.3230318487536627,0,21.6,0.0,0.0,9434,988.5,9434
50_210_0_0_5_427_1,290,0.0023855111557426,0.0029274494372753,0.0038997872991594,0.3161974767767796,0,22.4,1.4,1.4,9434,987.9,9434
50_210_0_0_5_427_1,291,0.0028655576271613,0.0034626927369274,0.0051565152494904,0.3083961882370536,0,22.2,1.4,2.8,9434,989.3,9434
50_210_0_0_5_427_1,292,0.0033606781266978,0.0040423720069356,0.0063403525497724,0.3001970108287816,0,23.8,0.0,2.8,9434,993.05,9434
50_210_0_0_5_427_1,293,0.0038183624366202,0.0046362551307509,0.0072329989005367,0.2921689722462592,0,22.7,0.2,1.5999999999999999,9434,994.45,9434
50_210_0_0_5_427_1,294,0.0041879660543443,0.0052093093561122,0.007630149713976,0.2848811001837825,0,19.3,1.4,1.5999999999999999,9434,989.7,9434
50_210_0_0_5_427_1,295,0.004437974688869,0.0056794062456079,0.0074590251920564,0.2789023508164976,0,19.2,0.4,2.0,9434,988.65,9434
50_210_0_0_5_427_1,296,0.0045609175745132,0.0059569412495876,0.0067573672496848,0.2746093519886294,1,20.0,0.0,1.7999999999999998,9434,990.9,9434
50_210_0_0_5_427_1,297,0.0045901769964876,0.006013069762682,0.0056857869755916,0.2717680759508235,1,22.0,0.0,0.4,9434,991.9,9434
50_210_0_0_5_427_1,298,0.0045671964319725,0.0058310389674762,0.0044290790344158,0.2700235770741798,1,19.6,0.0,0.0,9434,992.75,9434
50_210_0_0_5_427_1,299,0.0045302189343404,0.0054010939023864,0.0031720380907969,0.269020909729798,1,19.7,0.0,0.0,9434,991.5,9434
50_210_0_0_5_427_1,300,0.0044860856655866,0.0047792348488002,0.002099444505544,0.2684051282887776,1,19.7,0.0,0.0,9434,993.55,9434
50_210_0_0_5_427_1,301,0.0044238318241524,0.0040574901114835,0.0013576129732821,0.2678212871222185,0,21.2,0.0,0.0,9434,991.55,9434
50_210_0_0_5_427_1,302,0.0043318764178848,0.003327638351941,0.0009694897282905,0.2669206273093708,0,21.4,0.0,0.0,9434,986.45,9434
50_210_0_0_5_427_1,303,0.0041849401379242,0.0026609107566179,0.00089274247882,0.2655598646800796,0,20.1,0.0,0.0,9434,980.2,9434
50_210_0_0_5_427_1,304,0.0039458586236296,0.0021037130784564,0.0010353880661159,0.263843969399218,0,17.3,0.0,0.0,9434,976.65,9434
50_210_0_0_5_427_1,305,0.0036203150977629,0.0017009600506161,0.0013024755956883,0.2618927503103357,0,17.4,0.0,0.0,9434,978.65,9434
50_210_0_0_5_443_1,286,0.003026715677047,0.0047027997117262,0.0062895900289873,0.2788160344247689,0,19.2,0.0,1.4,9434,988.8499999999999,9434
50_210_0_0_5_443_1,287,0.0033324860899982,0.0052120088173629,0.0060646826385703,0.2734558039607865,0,18.6,0.0,0.4,9434,989.95,9434
50_210_0_0_5_443_1,288,0.0036795815056701,0.0055589772477843,0.0057281352910339,0.2684542535121562,0,20.3,0.0,0.0,9434,992.0,9434
50_210_0_0_5_443_1,289,0.0040410645242724,0.005703658761494,0.0053651539188616,0.2638059169840269,0,21.6,0.0,0.0,9434,988.5,9434
50_210_0_0_5_443_1,290,0.0043871785494425,0.0056602163695973,0.0050081556104939,0.25949895464652,0,22.4,1.4,1.4,9434,987.9,9434
50_210_0_0_5_443_1,291,0.0046883997971501,0.0054745949984926,0.004659599967998,0.2555180345847788,0,22.2,1.4,2.8,9434,989.3,9434
50_210_0_0_5_443_1,292,0.0049152068680129,0.0051931428039416,0.0043216029693128,0.251847789114222,0,23.8,0.0,2.8,9434,993.05,9434
50_210_0_0_5_443_1,293,0.0050380783626487,0.0048622079417057,0.0039962805923775,0.2484728505502683,0,22.7,0.2,1.5999999999999999,9434,994.45,9434
50_210_0_0_5_443_1,294,0.0050309768927087,0.0045253835369999,0.0036856131551381,0.2453778512083359,0,19.3,1.4,1.5999999999999999,9434,989.7,9434
50_210_0_0_5_443_1,295,0.0049035796625766,0.0041992309295146,0.0033903062485352,0.2425474234038436,0,19.2,0.4,2.0,9434,988.65,9434
50_210_0_0_5_443_1,296,0.004686519007833,0.0038849834972558,0.0031103670265137,0.2399661994522101,1,20.0,0.0,1.7999999999999998,9434,990.9,9434
50_210_0_0_5_443_1,297,0.0044106936989856,0.0035836992291932,0.0028457954890736,0.2376188116688538,1,22.0,0.0,0.4,9434,991.9,9434
50_210_0_0_5_443_1,298,0.0041070025065421,0.0032964361142962,0.002596591636215,0.2354898923691932,1,19.6,0.0,0.0,9434,992.75,9434
50_210_0_0_5_443_1,299,0.0038045075139791,0.0030241843115379,0.0023627554679377,0.2335640738686471,1,19.7,0.0,0.0,9434,991.5,9434
50_210_0_0_5_443_1,300,0.0035142496144237,0.0027672966163886,0.0021442869842419,0.231825988482634,1,19.7,0.0,0.0,9434,993.55,9434
50_210_0_0_5_443_1,301,0.0032370510598797,0.0025257766058206,0.0019411861851275,0.2302602685265725,0,21.2,0.0,0.0,9434,991.55,9434
50_210_0_0_5_443_1,302,0.002973617176327,0.0022996242798341,0.0017534530705945,0.2288515463158809,0,21.4,0.0,0.0,9434,986.45,9434
50_210_0_0_5_443_1,303,0.0027246532897451,0.002088839638429,0.001581087640643,0.2275844541659782,0,20.1,0.0,0.0,9434,980.2,9434
50_210_0_0_5_443_1,304,0.0024908195061162,0.0018934226816053,0.0014240898952728,0.2264436243922827,0,17.3,0.0,0.0,9434,976.65,9434
50_210_0_0_5_443_1,305,0.0022723510224204,0.001713373409363,0.0012824598344841,0.2254136893102131,0,17.4,0.0,0.0,9434,978.65,9434
50_210_0_0_5_550_1,320,-7.485911017860632e-05,9.968984965346152e-05,0.0001931684743631,0.2159992384966576,0,15.8,0.6,0.8,9434,987.85,9434
50_210_0_0_5_550_1,321,-2.3756805714553186e-05,0.0001314189893788,0.0001965860632963,0.2158184664961289,0,14.7,0.0,0.8,9434,989.65,9434
50_210_0_0_5_550_1,322,2.133961897626824e-05,0.000151849842883,0.0001887317001037,0.2156679874266615,0,16.8,0.4,1.0,9434,992.45,9434
50_210_0_0_5_550_1,323,5.851070978078095e-05,0.0001616815285202,0.0001710036214942,0.215552134725029,0,10.9,0.4,0.8,9434,997.0,9434
50_210_0_0_5_550_1,324,8.649896019601311e-05,0.0001623254832394,0.0001462247013657,0.215468118642058,0,9.4,0.0,0.8,9434,998.3,9434
50_210_0_0_5_550_1,325,0.0001055553370046,0.0001552273930351,0.000117286311707,0.2154128069381224,0,11.2,3.0,3.4,9434,993.0,9434
50_210_0_0_5_550_1,326,0.0001166392677547,0.0001418329439014,8.707982450654184e-05,0.2153830673735962,0,12.0,5.2,8.2,9434,985.3,9434
50_210_0_0_5_550_1,327,0.0001207145431092,0.0001235878218327,5.844394356165905e-05,0.2153757677088532,0,9.6,1.8,10.0,9434,981.7,9434
50_210_0_0_5_550_1,328,0.0001187449537309,0.0001019377128232,3.28718041523568e-05,0.2153877757042672,0,12.2,0.2,7.2,9434,981.8499999999999,9434
50_210_0_0_5_550_1,329,0.0001116942902827,7.832830286748082e-05,1.0431904369162524e-05,0.2154159591202122,0,8.8,0.8,2.8,9434,980.1500000000001,9434
50_210_0_0_5_550_1,330,0.0001005263434274,5.420527795955976e-05,-8.875755787918216e-06,0.215457185717062,1,10.8,0.0,1.0,9434,977.15,9434
50_210_0_0_5_550_1,331,8.621560488956681e-05,3.103037568620015e-05,-2.5019073134141533e-05,0.2155081627392669,1,10.3,0.0,0.8,9434,977.7,9434
50_210_0_0_5_550_1,332,6.988951165372015e-05,1.0468417428699529e-05,-3.750710870426e-05,0.2155633032523745,1,8.0,4.4,4.4,9434,975.0,9434
50_210_0_0_5_550_1,333,5.278967357346676e-05,-6.317300386921021e-06,-4.550640492619884e-05,0.2156153077288982,1,10.9,0.0,4.4,9434,981.05,9434
50_210_0_0_5_550_1,334,3.616043870544594e-05,-1.887169262473065e-05,-4.817528961862383e-05,0.2156568355683053,1,11.3,0.0,4.4,9434,985.9,9434
50_210_0_0_5_550_1,335,2.1246155106298867e-05,-2.677392319407057e-05,-4.467209060022292e-05,0.2156805461700631,0,10.0,0.0,0.0,9434,994.1500000000001,9434
50_210_0_0_5_550_1,336,9.291170832666692e-06,-2.960315600427088e-05,-3.418723887440023e-05,0.2156790989336389,0,7.8,0.0,0.0,9434,987.2,9434
50_210_0_0_5_550_1,337,1.5222778774396742e-06,-2.693855496467001e-05,-1.6370001225080032e-05,0.2156451532584999,0,6.6,0.0,0.0,9434,983.0,9434
50_210_0_0_5_550_1,338,-1.2822546056334705e-06,-1.8359283984628604e-05,8.787836956941631e-06,0.2155713685441135,0,3.3,0.0,0.0,9434,988.1500000000001,9434
50_210_0_0_5_550_1,339,1.18096347406782e-06,-3.444506973479533e-06,4.128627567166476e-05,0.215450404189947,0,6.1,0.0,0.0,9434,988.75,9434
50_210_0_0_5_551_1,320,0.0016355778756166,0.0010503509953518,0.0004970865306242,0.2826689390101946,0,15.8,0.6,0.8,9434,987.85,9434
50_210_0_0_5_551_1,321,0.0014322417513584,0.0008345242924921,0.0003086552429211,0.2827152300105542,0,14.7,0.0,0.8,9434,989.65,9434
50_210_0_0_5_551_1,322,0.0012162081790724,0.0006296557556951,0.0001311821212807,0.2829170778004289,0,16.8,0.4,1.0,9434,992.45,9434
50_210_0_0_5_551_1,323,0.0009981221850992,0.0004357453849606,-3.533283429701939e-05,0.2832635242137563,0,10.9,0.4,0.8,9434,997.0,9434
50_210_0_0_5_551_1,324,0.0007877940349121,0.0002527931802889,-0.0001908896238121,0.2837436110844733,0,9.4,0.0,0.8,9434,998.3,9434
50_210_0_0_5_551_1,325,0.0005884045811463,8.07991416798437e-05,-0.0003354882472645,0.2843463802465175,0,11.2,3.0,3.4,9434,993.0,9434
50_210_0_0_5_551_1,326,0.0003999732934433,-8.023673086658967e-05,-0.0004691287046543,0.2850608735338261,0,12.0,5.2,8.2,9434,985.3,9434
50_210_0_0_5_551_1,327,0.0002225001718028,-0.0002303144373503,-0.0005918109959815,0.2858761327803368,0,9.6,1.8,10.0,9434,981.7,9434
50_210_0_0_5_551_1,328,5.5985216225107325e-05,-0.0003694339777715,-0.000703535121246,0.2867811998199865,0,12.2,0.2,7.2,9434,981.8499999999999,9434
50_210_0_0_5_551_1,329,-9.957157329001375e-05,-0.00049759535213,-0.0008043010804479,0.2877651164867128,0,8.8,0.8,2.8,9434,980.1500000000001,9434
50_210_0_0_5_551_1,330,-0.0002441701967424,-0.0006147985604258,-0.0008941088735871,0.2888169246144531,1,10.8,0.0,1.0,9434,977.15,9434
50_210_0_0_5_551_1,331,-0.0003778106541322,-0.000721043602659,-0.0009729585006636,0.2899256660371444,1,10.3,0.0,0.8,9434,977.7,9434
50_210_0_0_5_551_1,332,-0.0005004929454594,-0.0008163304788295,-0.0010408499616775,0.2910803825887244,1,8.0,4.4,4.4,9434,975.0,9434
50_210_0_0_5_551_1,333,-0.0006122170707239,-0.0009006591889374,-0.0010977832566287,0.2922701161031303,1,10.9,0.0,4.4,9434,981.05,9434
50_210_0_0_5_551_1,334,-0.0007129830299257,-0.0009740297329826,-0.0011437583855173,0.2934839084142996,1,11.3,0.0,4.4,9434,985.9,9434
50_210_0_0_5_551_1,335,-0.0008027908230649,-0.0010364421109651,-0.0011787753483432,0.2947108013561693,0,10.0,0.0,0.0,9434,994.1500000000001,9434
50_210_0_0_5_551_1,336,-0.0008816404501415,-0.0010878963228851,-0.0012028341451065,0.2959398367626772,0,7.8,0.0,0.0,9434,987.2,9434
50_210_0_0_5_551_1,337,-0.0009495319111554,-0.0011283923687423,-0.0012159347758071,0.2971600564677602,0,6.6,0.0,0.0,9434,983.0,9434
50_210_0_0_5_551_1,338,-0.0010064652061066,-0.0011579302485369,-0.0012180772404451,0.298360502305356,0,3.3,0.0,0.0,9434,988.1500000000001,9434
50_210_0_0_5_551_1,339,-0.0010524403349952,-0.0011765099622688,-0.0012092615390204,0.2995302161094018,0,6.1,0.0,0.0,9434,988.75,9434
50_210_0_0_5_555_1,320,0.001915689765537,0.0012261138358036,0.0007633022828507,0.1863712835578757,0,15.8,0.6,0.8,9434,987.85,9434
50_210_0_0_5_555_1,321,0.0017128448996492,0.0010596929421012,0.0006904000265421,0.1857518731340355,0,14.7,0.0,0.8,9434,989.65,9434
50_210_0_0_5_555_1,322,0.0015134785965421,0.0009305787832336,0.0006547037849457,0.1850941498028585,0,16.8,0.4,1.0,9434,992.45,9434
50_210_0_0_5_555_1,323,0.0013310460277824,0.0008360974383868,0.0006508657164333,0.1843874453175272,0,10.9,0.4,0.8,9434,997.0,9434
50_210_0_0_5_555_1,324,0.00117599117755,0.0007708505789199,0.000668089163723,0.1836483355094941,0,9.4,0.0,0.8,9434,998.3,9434
50_210_0_0_5_555_1,325,0.0010491810520714,0.0007293088837289,0.0006953154846071,0.18289470613484,0,11.2,3.0,3.4,9434,993.0,9434
50_210_0_0_5_555_1,326,0.0009469573070268,0.00070594303171,0.0007214860368779,0.1821444429496457,0,12.0,5.2,8.2,9434,985.3,9434
50_210_0_0_5_555_1,327,0.0008656337283468,0.0006952237017595,0.0007357436185732,0.1814154317099922,0,9.6,1.8,10.0,9434,981.7,9434
50_210_0_0_5_555_1,328,0.0008015241019624,0.0006916215727733,0.0007323774291134,0.1807255581719601,0,12.2,0.2,7.2,9434,981.8499999999999,9434
50_210_0_0_5_555_1,329,0.0007509422138041,0.0006896073236478,0.0007111254835727,0.1800927080916305,0,8.8,0.8,2.8,9434,980.1500000000001,9434
50_210_0_0_5_555_1,330,0.000710201849803,0.0006836516332791,0.0006719877819511,0.1795347672250841,1,10.8,0.0,1.0,9434,977.15,9434
50_210_0_0_5_555_1,331,0.0006756887229174,0.000668333071105,0.000615180105332,0.1790685424229854,1,10.3,0.0,0.8,9434,977.7,9434
50_210_0_0_5_555_1,332,0.0006448165654199,0.0006398729556571,0.0005440022927409,0.1786954202462873,1,8.0,4.4,4.4,9434,975.0,9434
50_210_0_0_5_555_1,333,0.0006157665208408,0.0005982169230445,0.0004640564169757,0.1784052760870814,1,10.9,0.0,4.4,9434,981.05,9434
50_210_0_0_5_555_1,334,0.0005867381375015,0.0005460626243908,0.000380999765209,0.1781877092655855,1,11.3,0.0,4.4,9434,985.9,9434
50_210_0_0_5_555_1,335,0.0005559309637238,0.0004862387032822,0.0003004896246133,0.1780323191020174,0,10.0,0.0,0.0,9434,994.1500000000001,9434
50_210_0_0_5_555_1,336,0.0005215445478293,0.000421573803305,0.0002279675012781,0.1779287049165948,0,7.8,0.0,0.0,9434,987.2,9434
50_210_0_0_5_555_1,337,0.0004818455848882,0.0003548965680456,0.0001657908433503,0.1778664660295354,0,6.6,0.0,0.0,9434,983.0,9434
50_210_0_0_5_555_1,338,0.000436816237098,0.0002890356410902,0.0001140148652048,0.1778352017610571,0,3.3,0.0,0.0,9434,988.1500000000001,9434
50_210_0_0_5_555_1,339,0.0003882549385411,0.0002268196660252,7.2639566841598e-05,0.1778245114313775,0,6.1,0.0,0.0,9434,988.75,9434
50_210_0_0_5_556_1,320,0.002174844354079,0.0017121241177336,0.001349914860287,0.1936944915523938,0,15.8,0.6,0.8,9434,987.85,9434
50_210_0_0_5_556_1,321,0.002033212821138,0.0015770732769725,0.0012640283306135,0.1925629048322572,0,14.7,0.0,0.8,9434,989.65,9434
50_210_0_0_5_556_1,322,0.0018859552904318,0.0014616338627005,0.0011976989294831,0.1914587504479483,0,16.8,0.4,1.0,9434,992.45,9434
50_210_0_0_5_556_1,323,0.0017434757452445,0.0013643643714342,0.0011480436499292,0.1903767777098662,0,10.9,0.4,0.8,9434,997.0,9434
50_210_0_0_5_556_1,324,0.0016143078030176,0.0012823545787945,0.0011092420431934,0.1893264231373666,0,9.4,0.0,0.8,9434,998.3,9434
50_210_0_0_5_556_1,325,0.0014998602202065,0.0012126236427197,0.0010753324251523,0.1883178294266318,0,11.2,3.0,3.4,9434,993.0,9434
50_210_0_0_5_556_1,326,0.0013981665552092,0.001152190721148,0.0010403531116826,0.187361139273844,0,12.0,5.2,8.2,9434,985.3,9434
50_210_0_0_5_556_1,327,0.0013072395799845,0.0010980749720178,0.0009984510145525,0.1864664953751854,0,9.6,1.8,10.0,9434,981.7,9434
50_210_0_0_5_556_1,328,0.0012250920664913,0.0010472955532673,0.0009465474566055,0.1856440404268383,0,12.2,0.2,7.2,9434,981.8499999999999,9434
50_210_0_0_5_556_1,329,0.0011497367866884,0.0009968716228348,0.0008845012024763,0.1849039171249848,0,8.8,0.8,2.8,9434,980.1500000000001,9434
50_210_0_0_5_556_1,330,0.0010791865125347,0.0009438223386586,0.0008123122521648,0.1842562681658074,1,10.8,0.0,1.0,9434,977.15,9434
50_210_0_0_5_556_1,331,0.0010115068210827,0.0008852460663173,0.0007301390209521,0.1837104441690834,1,10.3,0.0,0.8,9434,977.7,9434
50_210_0_0_5_556_1,332,0.0009455180078522,0.0008194275470367,0.000640404079521,0.1832644749775804,1,8.0,4.4,4.4,9434,975.0,9434
