,parcela,dia,pendiente dia -15,pendiente dia -10,pendiente dia -5,ndvi,recogido,tmed,prec,precSum3,estacion,pres,estacionPres
2087,50_43_0_0_1_281_3,316,0.0013729959139579,0.0019600651611509,0.0022610840285764,0.2847137450436861,0,10.8,0.0,0.0,9434,989.05,9434
2088,50_43_0_0_1_281_3,317,0.0014220994580116,0.0020914131777004,0.0021811122990954,0.2826752466264021,1,13.4,0.0,0.0,9434,987.7,9434
2089,50_43_0_0_1_281_3,318,0.0015423810630178,0.0021675837711906,0.0021151319818838,0.2805971621603542,1,12.4,0.0,0.0,9434,989.15,9434
2090,50_43_0_0_1_281_3,319,0.0017051781128232,0.0022056917792594,0.0020943690895489,0.278432689527553,1,13.6,0.0,0.0,9434,986.75,9434
2091,50_43_0_0_1_281_3,320,0.001876296826154,0.0022145552918643,0.0021105602272459,0.2762179940868103,1,12.0,0.0,0.0,9434,987.85,9434
2092,50_43_0_0_1_281_3,321,0.0020192189295249,0.0021993052474247,0.002137526466273,0.274026112712321,1,11.4,0.0,0.0,9434,989.65,9434
2093,50_43_0_0_1_281_3,322,0.0021106085895082,0.0021650558561096,0.0021489994131239,0.2719302495607826,0,10.3,0.0,0.0,9434,992.45,9434
2094,50_43_0_0_1_281_3,323,0.0021512927388912,0.002116921328088,0.0021187106742923,0.2700036087888925,0,9.6,0.0,0.0,9434,997.0,9434
2095,50_43_0_0_1_281_3,324,0.00214522859508,0.0020593356581351,0.0020243022267213,0.2683111783939463,0,7.6,0.0,0.0,9434,998.3,9434
2096,50_43_0_0_1_281_3,325,0.0021002240654866,0.0019910609199885,0.001871561612731,0.2668601860231549,0,7.8,0.0,0.0,9434,993.0,9434
2097,50_43_0_0_1_281_3,326,0.0020257385927833,0.0019080658748867,0.0016786052835004,0.2656330862948187,0,11.3,0.4,0.4,9434,985.3,9434
2098,50_43_0_0_1_282_1,307,0.0036374230857847,0.0026975866502066,0.0012016816947598,0.2945379969024425,0,13.8,1.6,8.4,9434,978.7,9434
2099,50_43_0_0_1_282_1,308,0.0036151685570966,0.0022113102766812,0.0013591100444618,0.2925001568640679,0,10.8,0.2,1.8,9434,978.1,9434
2100,50_43_0_0_1_282_1,309,0.0034886277157524,0.0018941921385002,0.0016309831579056,0.2901994032810775,0,9.4,0.0,1.8,9434,984.6,9434
2101,50_43_0_0_1_282_1,310,0.0032403312545013,0.0017427899360731,0.0019361853047132,0.2877426185277943,0,10.4,0.0,0.2,9434,991.45,9434
2102,50_43_0_0_1_282_1,311,0.0029209290497756,0.0017168425239228,0.0021938712086675,0.2852366849785409,0,9.6,0.0,0.0,9434,995.05,9434
2103,50_43_0_0_1_282_1,312,0.0025816918931245,0.0017757920368602,0.0023499023789605,0.2827884850076399,0,11.4,0.0,0.0,9434,991.95,9434
2104,50_43_0_0_1_282_1,313,0.0022738905760977,0.0018790806096963,0.0023990511749308,0.2805049009894137,0,13.8,0.0,0.0,9434,987.8499999999999,9434
2105,50_43_0_0_1_282_1,314,0.0020442569387578,0.0019876848485893,0.0023443865392729,0.2784774705847125,0,11.4,0.0,0.0,9434,989.4,9434
2106,50_43_0_0_1_282_1,315,0.0018993169355471,0.0020742781196043,0.0022123709344953,0.2766807638553177,0,9.5,0.0,0.0,9434,988.45,9434
2107,50_43_0_0_1_282_1,316,0.0018246407331009,0.0021170541800624,0.0020402371514573,0.2750354992212544,0,10.8,0.0,0.0,9434,989.05,9434
2108,50_43_0_0_1_282_1,317,0.0018056197600992,0.0021075887927688,0.0018652752065772,0.2734621089747535,1,13.4,0.0,0.0,9434,987.7,9434
2109,50_43_0_0_1_282_1,318,0.0018276454452221,0.0020619131456022,0.0017247751162736,0.2718810254080455,1,12.4,0.0,0.0,9434,989.15,9434
2110,50_43_0_0_1_282_1,319,0.0018753967100757,0.0019976034861607,0.0016508204330485,0.27022336841947,1,13.6,0.0,0.0,9434,986.75,9434
2111,50_43_0_0_1_282_1,320,0.0019283375401403,0.0019244136578539,0.0016364563812124,0.2684984819492553,1,12.0,0.0,0.0,9434,987.85,9434
2112,50_43_0_0_1_282_1,321,0.0019637045063525,0.001848621155195,0.0016570051589328,0.2667504734265902,1,11.4,0.0,0.0,9434,989.65,9434
2113,50_43_0_0_1_282_1,322,0.0019676259268792,0.0017764877008386,0.0016877001951,0.2650236079992534,0,10.3,0.0,0.0,9434,992.45,9434
2114,50_43_0_0_1_282_1,323,0.0019425337366029,0.0017142750174389,0.0017037749186042,0.263362150815024,0,9.6,0.0,0.0,9434,997.0,9434
2115,50_43_0_0_1_282_1,324,0.0018929081381809,0.0016671689376348,0.0016835174422212,0.2618057812083637,0,7.6,0.0,0.0,9434,998.3,9434
2116,50_43_0_0_1_282_1,325,0.0018253785800004,0.0016318824027529,0.0016273084242935,0.2603619398277877,0,7.8,0.0,0.0,9434,993.0,9434
2117,50_43_0_0_1_282_1,326,0.0017474963076073,0.0016011258856824,0.001545246612432,0.25902424036443,0,11.3,0.4,0.4,9434,985.3,9434
2118,50_43_0_0_1_284_3,307,0.0040053118919874,0.0030443648039045,0.0027686398784473,0.3748806600641793,0,13.8,1.6,8.4,9434,978.7,9434
2119,50_43_0_0_1_284_3,308,0.0037694308203552,0.0028432251211799,0.0028077020953267,0.372249107916826,0,10.8,0.2,1.8,9434,978.1,9434
2120,50_43_0_0_1_284_3,309,0.0035062317113155,0.0026900830136572,0.0027285301954448,0.3699645246348203,0,9.4,0.0,1.8,9434,984.6,9434
2121,50_43_0_0_1_284_3,310,0.0032446491928164,0.0025988052298361,0.0025869367620322,0.3677769735715476,0,10.4,0.0,0.2,9434,991.45,9434
2122,50_43_0_0_1_284_3,311,0.0030249659691319,0.0025867464421238,0.0024971734880555,0.3652662969355026,0,9.6,0.0,0.0,9434,995.05,9434
2123,50_43_0_0_1_284_3,312,0.0028875346326122,0.0026712570842374,0.0025738742900275,0.3620112886140413,0,11.4,0.0,0.0,9434,991.95,9434
2124,50_43_0_0_1_284_3,313,0.002872707775607,0.002869687589894,0.0029316730844613,0.3575907424945195,0,13.8,0.0,0.0,9434,987.8499999999999,9434
2125,50_43_0_0_1_284_3,314,0.0030122810189356,0.0031926036124686,0.0036566770294923,0.3516811394873583,0,11.4,0.0,0.0,9434,989.4,9434
2126,50_43_0_0_1_284_3,315,0.0032707619991274,0.0036008061498712,0.0046146755377102,0.3447035958829962,0,9.5,0.0,0.0,9434,988.45,9434
2127,50_43_0_0_1_284_3,316,0.0035807803192823,0.0040330107808274,0.0055688480735993,0.3374220565675056,0,10.8,0.0,0.0,9434,989.05,9434
2128,50_43_0_0_1_284_3,317,0.0038747714327906,0.0044278372099622,0.0062818001298969,0.3306022879645564,1,13.4,0.0,0.0,9434,987.7,9434
2129,50_43_0_0_1_284_3,318,0.0040851707930428,0.0047239051419008,0.0065161371993404,0.3250100564978173,1,12.4,0.0,0.0,9434,989.15,9434
2130,50_43_0_0_1_284_3,319,0.0041538505256182,0.0048665106907049,0.0060763443519174,0.3212994177277712,1,13.6,0.0,0.0,9434,986.75,9434
2131,50_43_0_0_1_284_3,320,0.0040936571439627,0.004847017334928,0.0050793591321457,0.3193068002222674,1,12.0,0.0,0.0,9434,987.85,9434
2132,50_43_0_0_1_284_3,321,0.0039497928558302,0.0046761025397175,0.0037833570058356,0.3185052715383273,1,11.4,0.0,0.0,9434,989.65,9434
2133,50_43_0_0_1_284_3,322,0.0037676272910003,0.0043645037914867,0.0024472074530765,0.3183662506991734,0,10.3,0.0,0.0,9434,992.45,9434
2134,50_43_0_0_1_284_3,323,0.0035925300792532,0.0039229585766491,0.0013297799539578,0.3183611567280278,0,9.6,0.0,0.0,9434,997.0,9434
2135,50_43_0_0_1_284_3,324,0.0034634374802124,0.0033668177055724,0.0006572910592275,0.3180129624316335,0,7.6,0.0,0.0,9434,998.3,9434
2136,50_43_0_0_1_284_3,325,0.0033713270102582,0.0027496527465323,0.0004199463609188,0.3172070684176731,0,7.8,0.0,0.0,9434,993.0,9434
2137,50_43_0_0_1_284_3,326,0.0032854652516742,0.0021437738407116,0.0005041906755876,0.3159843181603892,0,11.3,0.4,0.4,9434,985.3,9434
2138,50_43_0_0_2_187_1,308,0.0067527769844565,0.006300998159636,0.0060615542346326,0.2522103994367513,0,10.8,0.2,1.8,9434,978.1,9434
2139,50_43_0_0_2_187_1,309,0.0069456393897448,0.0061696488619794,0.006397304071766,0.2452411929451454,0,9.4,0.0,1.8,9434,984.6,9434
2140,50_43_0_0_2_187_1,310,0.0069396268779837,0.0061293936824996,0.0066425618859332,0.2385035991260805,0,10.4,0.0,0.2,9434,991.45,9434
2141,50_43_0_0_2_187_1,311,0.006779663102472,0.0061249444143229,0.0066864944886346,0.2322803299825273,0,9.6,0.0,0.0,9434,995.05,9434
2142,50_43_0_0_2_187_1,312,0.0065114904114817,0.0061006990763815,0.0064548818160939,0.2268540975174569,0,11.4,0.0,0.0,9434,991.95,9434
2143,50_43_0_0_2_187_1,313,0.0061808511532848,0.0060010556876074,0.0059405571405822,0.2225076137338399,0,13.8,0.0,0.0,9434,987.8499999999999,9434
2144,50_43_0_0_2_187_1,314,0.0058311473494684,0.0057757241981062,0.0051541443244464,0.2194704713229132,0,11.4,0.0,0.0,9434,989.4,9434
2145,50_43_0_0_2_187_1,315,0.0054820122436391,0.0054149056259256,0.0041872493659181,0.2175673522964898,0,9.5,0.0,0.0,9434,988.45,9434
2146,50_43_0_0_2_187_1,316,0.0051395503668268,0.0049276283802346,0.0031687622718346,0.2164365186233541,0,10.8,0.0,0.0,9434,989.05,9434
2147,50_43_0_0_2_187_1,317,0.0048097231004807,0.0043413264823865,0.0022277711486792,0.2157152417740606,0,13.4,0.0,0.0,9434,987.7,9434
2148,50_43_0_0_2_187_1,318,0.00449849182605,0.0037169606217587,0.0014933641029352,0.2150407932191637,1,12.4,0.0,0.0,9434,989.15,9434
2149,50_43_0_0_2_187_1,319,0.0042091367043019,0.0031150530205699,0.0010759617166933,0.2140906627394463,1,13.6,0.0,0.0,9434,986.75,9434
2150,50_43_0_0_2_187_1,320,0.0039253136773719,0.0025666895730912,0.0009461297802644,0.2128367033951675,1,12.0,0.0,0.0,9434,987.85,9434
2151,50_43_0_0_2_187_1,321,0.0036220810940295,0.0020898743967269,0.0010109865216192,0.2113815860152577,1,11.4,0.0,0.0,9434,989.65,9434
2152,50_43_0_0_2_187_1,322,0.0032866621107801,0.0017025522581233,0.0011773333675673,0.2098285749362238,1,10.3,0.0,0.0,9434,992.45,9434
2153,50_43_0_0_2_187_1,323,0.0029286309961452,0.0014226679239266,0.0013519717449181,0.2082809344945732,0,9.6,0.0,0.0,9434,997.0,9434
2154,50_43_0_0_2_187_1,324,0.002560593459925,0.0012638180276644,0.0014516743386354,0.206832291046269,0,7.6,0.0,0.0,9434,998.3,9434
2155,50_43_0_0_2_187_1,325,0.0021996722707478,0.0012058837231626,0.0014656376660608,0.2055085150648632,0,7.8,0.0,0.0,9434,993.0,9434
2156,50_43_0_0_2_187_1,326,0.0018649275336452,0.0012130101645504,0.0014150338074817,0.2043064169778491,0,11.3,0.4,0.4,9434,985.3,9434
2157,50_43_0_0_2_187_1,327,0.0015754267711191,0.0012492545823391,0.0013211757971108,0.2032226959506695,0,8.9,15.8,16.2,9434,981.7,9434
2158,50_43_0_0_2_190_1,308,0.0066874138326133,0.0056438731909099,0.0053715776382078,0.2418825516961399,0,10.8,0.2,1.8,9434,978.1,9434
2159,50_43_0_0_2_190_1,309,0.0066345183302865,0.0054983397260013,0.0057294856934027,0.235538094135931,0,9.4,0.0,1.8,9434,984.6,9434
2160,50_43_0_0_2_190_1,310,0.0064647215716935,0.0054523661849071,0.0059936768483971,0.2294316806195021,0,10.4,0.0,0.2,9434,991.45,9434
2161,50_43_0_0_2_190_1,311,0.0062044279595358,0.0054470474512694,0.006046232746965,0.223861535960096,0,9.6,0.0,0.0,9434,995.05,9434
2162,50_43_0_0_2_190_1,312,0.005880522135847,0.0054232271090436,0.0058081887031856,0.2191258849709563,0,11.4,0.0,0.0,9434,991.95,9434
2163,50_43_0_0_2_190_1,313,0.0055198887426608,0.0053217487421852,0.0052719198461627,0.2155229524653263,0,13.8,0.0,0.0,9434,987.8499999999999,9434
2164,50_43_0_0_2_190_1,314,0.0051484043802551,0.0050890096910827,0.0044485336887628,0.213295425692117,0,11.4,0.0,0.0,9434,989.4,9434
2165,50_43_0_0_2_190_1,315,0.0047795129850283,0.0047137417168339,0.0034338065852706,0.2122626476931486,0,9.5,0.0,0.0,9434,988.45,9434
2166,50_43_0_0_2_190_1,316,0.0044188637175839,0.0042043644985889,0.0023624962502128,0.2120490547090318,0,10.8,0.0,0.0,9434,989.05,9434
2167,50_43_0_0_2_190_1,317,0.0040720072447734,0.0035888781097092,0.0013695675162328,0.2122780473897919,0,13.4,0.0,0.0,9434,987.7,9434
2168,50_43_0_0_2_190_1,318,0.0037444942334483,0.0029309525310686,0.0005899852159745,0.2125730263854537,1,12.4,0.0,0.0,9434,989.15,9434
2169,50_43_0_0_2_190_1,319,0.0034392118160056,0.0022940748773071,0.0001396160658513,0.21259734536286,1,13.6,0.0,0.0,9434,986.75,9434
2170,50_43_0_0_2_190_1,320,0.0031395523541127,0.0017124901069705,-8.826371329573313e-06,0.2123067795497964,1,12.0,0.0,0.0,9434,987.85,9434
2171,50_43_0_0_2_190_1,321,0.0028203760446605,0.0012074476935083,5.2399136803821246e-05,0.2117870590250127,1,11.4,0.0,0.0,9434,989.65,9434
2172,50_43_0_0_2_190_1,322,0.0024694883351348,0.0008001381511094,0.000230708785986,0.2111245034598614,1,10.3,0.0,0.0,9434,992.45,9434
2173,50_43_0_0_2_190_1,323,0.0020984746113629,0.000511751993963,0.0004335187719516,0.2104054325256954,0,9.6,0.0,0.0,9434,997.0,9434
2174,50_43_0_0_2_190_1,324,0.0017219800828035,0.0003587032798238,0.0005777904937962,0.2097083928938785,0,7.6,0.0,0.0,9434,998.3,9434
2175,50_43_0_0_2_190_1,325,0.0013582929521805,0.0003205361356355,0.0006498986426006,0.2090572863367931,0,7.8,0.0,0.0,9434,993.0,9434
2176,50_43_0_0_2_190_1,326,0.0010272638777324,0.0003596476914922,0.0006668962461806,0.2084525777941096,0,11.3,0.4,0.4,9434,985.3,9434
2177,50_43_0_0_2_190_1,327,0.0007487494998626,0.0004383404916775,0.000645972197369,0.2078946424730164,0,8.9,15.8,16.2,9434,981.7,9434
2178,50_43_0_0_2_194_1,308,0.0065622795172491,0.0045658799474798,0.0034222298316934,0.2498796013923151,0,10.8,0.2,1.8,9434,978.1,9434
2179,50_43_0_0_2_194_1,309,0.0064057731400906,0.0041293631762763,0.0038542110756702,0.2450272511813183,0,9.4,0.0,1.8,9434,984.6,9434
2180,50_43_0_0_2_194_1,310,0.006060411041287,0.0039267759382693,0.004305072242541,0.2400368088791781,0,10.4,0.0,0.2,9434,991.45,9434
2181,50_43_0_0_2_194_1,311,0.0055981233356464,0.0038926904800179,0.0046435121549654,0.2351171125419252,0,9.6,0.0,0.0,9434,995.05,9434
2182,50_43_0_0_2_194_1,312,0.0050917687618871,0.003961236589941,0.0047816042461092,0.2304770002255907,0,11.4,0.0,0.0,9434,991.95,9434
2183,50_43_0_0_2_194_1,313,0.0046142060587272,0.0040665440564576,0.0047108582812219,0.2263253099862054,0,13.8,0.0,0.0,9434,987.8499999999999,9434
2184,50_43_0_0_2_194_1,314,0.0042314648463831,0.0041449396311335,0.0044356681865967,0.2228489102483344,0,11.4,0.0,0.0,9434,989.4,9434
2185,50_43_0_0_2_194_1,315,0.0039491577300038,0.0041494967780069,0.0039939213134727,0.2200672023118144,0,9.5,0.0,0.0,9434,988.45,9434
2186,50_43_0_0_2_194_1,316,0.003741435425667,0.0040412187359652,0.003438925316965,0.2179224859570997,0,10.8,0.0,0.0,9434,989.05,9434
2187,50_43_0_0_2_194_1,317,0.0035821809880536,0.003802837015194,0.0028240697842788,0.2163566513041964,0,13.4,0.0,0.0,9434,987.7,9434
2188,50_43_0_0_2_194_1,318,0.0034452774718448,0.0034568012919204,0.002202744302619,0.2153115884731102,1,12.4,0.0,0.0,9434,989.15,9434
2189,50_43_0_0_2_194_1,319,0.0033046079317215,0.0030298063597471,0.0016239445328975,0.2147291875838468,1,13.6,0.0,0.0,9434,986.75,9434
2190,50_43_0_0_2_194_1,320,0.0031340554223647,0.0025485470122766,0.0011031727110804,0.2145513387564119,1,12.0,0.0,0.0,9434,987.85,9434
2191,50_43_0_0_2_194_1,321,0.0029076494137294,0.0020397180431113,0.0006405107692576,0.2147199321108116,1,11.4,0.0,0.0,9434,989.65,9434
2192,50_43_0_0_2_194_1,322,0.0026138775792723,0.0015300142458539,0.0002359587074289,0.2151768577670514,1,10.3,0.0,0.0,9434,992.45,9434
2193,50_43_0_0_2_194_1,323,0.0022677063698118,0.0010461304141068,-0.0001104834744054,0.2158640058451373,0,9.6,0.0,0.0,9434,997.0,9434
2194,50_43_0_0_2_194_1,324,0.0018869323144162,0.0006125643783259,-0.0003988157762456,0.2167232664650749,0,7.6,0.0,0.0,9434,998.3,9434
2195,50_43_0_0_2_194_1,325,0.0014893519421538,0.0002370672564944,-0.0006290381980916,0.2176965297468702,0,7.8,0.0,0.0,9434,993.0,9434
2196,50_43_0_0_2_194_1,326,0.001092761782093,-8.031998534291929e-05,-0.0008011507399434,0.2187256858105289,0,11.3,0.4,0.4,9434,985.3,9434
2197,50_43_0_0_2_194_1,327,0.0007149583633022,-0.000339597347186,-0.000915153401801,0.2197526247760568,0,8.9,15.8,16.2,9434,981.7,9434
2198,50_51_0_2_601_117_1,16,-0.0030791138218126,-0.0040683106532605,-0.0037911404860772,0.6112090961728722,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2199,50_51_0_2_601_117_1,17,-0.0034242037001202,-0.0040698420653353,-0.0037185726749304,0.615038496206389,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2200,50_51_0_2_601_117_1,18,-0.0036958392423113,-0.0040570056428524,-0.0037739863542235,0.6191815426874001,0,6.0,0.0,0.0,9244X,not initialized,not initialized
2201,50_51_0_2_601_117_1,19,-0.0039154031667907,-0.0040618754634188,-0.0039585158281643,0.6237673490527413,0,6.2,0.0,0.0,9244X,not initialized,not initialized
2202,50_51_0_2_601_117_1,20,-0.0041018883529748,-0.0041129408461592,-0.0042649909903355,0.6288891811544266,0,4.2,0.0,0.0,9244X,not initialized,not initialized
2203,50_51_0_2_601_117_1,21,-0.004265944365888,-0.0042261761386101,-0.004661211791143,0.6345151551285875,0,6.5,3.4,3.4,9244X,not initialized,not initialized
2204,50_51_0_2_601_117_1,22,-0.0044164011291118,-0.0044140459657976,-0.0051095192566649,0.6405860924897138,0,8.2,14.4,17.8,9244X,not initialized,not initialized
2205,50_51_0_2_601_139_1,16,-0.0042101846112721,-0.0055751292299035,-0.0052466081812764,0.542831757625808,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2206,50_51_0_2_601_139_1,17,-0.0046744986408269,-0.005576664572282,-0.0051208655327354,0.5479918202123215,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2207,50_51_0_2_601_139_1,18,-0.0050333483462285,-0.0055463035341814,-0.0051404640596244,0.5534649897634467,0,6.0,0.0,0.0,9244X,not initialized,not initialized
2208,50_51_0_2_601_139_1,19,-0.0053133571416858,-0.0055239812369152,-0.0053068161619293,0.5593980172808175,0,6.2,0.0,0.0,9244X,not initialized,not initialized
2209,50_51_0_2_601_139_1,20,-0.0055385396989331,-0.0055457196880849,-0.0056120949687802,0.5658985226289459,0,4.2,0.0,0.0,9244X,not initialized,not initialized
2210,50_51_0_2_601_139_1,21,-0.0057238031478395,-0.005633879582494,-0.0060211509837116,0.5729375125443663,0,6.5,3.4,3.4,9244X,not initialized,not initialized
2211,50_51_0_2_601_139_1,22,-0.0058820683020643,-0.0058068706471822,-0.0064928757616291,0.5804561990204672,0,8.2,14.4,17.8,9244X,not initialized,not initialized
2212,50_51_0_2_601_150_1,16,-0.005229374779857,-0.0069595639724619,-0.0066934632578908,0.4211043612643048,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2213,50_51_0_2_601_150_1,17,-0.0057848798699007,-0.0069598996841068,-0.0064626895750072,0.4272997361275605,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2214,50_51_0_2_601_150_1,18,-0.0061952483585488,-0.0068861580407494,-0.0063290322191315,0.4335584160050888,0,6.0,0.0,0.0,9244X,not initialized,not initialized
2215,50_51_0_2_601_150_1,19,-0.0064861958973121,-0.0067769125196556,-0.0062938557470104,0.4399788805753662,0,6.2,0.0,0.0,9244X,not initialized,not initialized
2216,50_51_0_2_601_150_1,20,-0.0066822164878284,-0.0066689041232826,-0.006353494907707,0.4466412847687824,0,4.2,0.0,0.0,9244X,not initialized,not initialized
2217,50_51_0_2_601_150_1,21,-0.0068035391544663,-0.0065924763881829,-0.0064914895184751,0.4535618088566805,0,6.5,3.4,3.4,9244X,not initialized,not initialized
2218,50_51_0_2_601_150_1,22,-0.0068694627481608,-0.006575639225638,-0.0066885888762688,0.4607426805089047,0,8.2,14.4,17.8,9244X,not initialized,not initialized
2219,50_51_0_2_601_152_1,16,-0.0012012419437028,-0.0014775736203233,-0.000922759714013,0.4062735553602236,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2220,50_51_0_2_601_152_1,17,-0.0014026105655632,-0.0014831156515055,-0.0011291746055566,0.4084403596561759,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2221,50_51_0_2_601_152_1,18,-0.0016198241559095,-0.0015914901394121,-0.0016479894507544,0.4117541202986144,0,6.0,0.0,0.0,9244X,not initialized,not initialized
2222,50_51_0_2_601_152_1,19,-0.001884362190884,-0.0018499162982566,-0.0024808733232968,0.4165288994216851,0,6.2,0.0,0.0,9244X,not initialized,not initialized
2223,50_51_0_2_601_152_1,20,-0.0022207173152329,-0.0022951330951585,-0.0036068640056951,0.4229739566885891,0,4.2,0.0,0.0,9244X,not initialized,not initialized
2224,50_51_0_2_601_152_1,21,-0.0026289900153879,-0.0029272912597651,-0.0049318228055171,0.4309326693878093,0,6.5,3.4,3.4,9244X,not initialized,not initialized
2225,50_51_0_2_601_152_1,22,-0.0031039609516224,-0.0037374130787064,-0.0063456515518562,0.440168617415457,0,8.2,14.4,17.8,9244X,not initialized,not initialized
2226,50_51_0_2_601_153_1,16,-0.0014936164455707,-0.0019379641624448,-0.0016588379323605,0.3629705181600925,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2227,50_51_0_2_601_153_1,17,-0.0016826291690742,-0.0019403085276908,-0.0016996622300792,0.3650460155805538,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2228,50_51_0_2_601_153_1,18,-0.0018504242739567,-0.0019708053559745,-0.0018875798252703,0.3676055137255951,0,6.0,0.0,0.0,9244X,not initialized,not initialized
2229,50_51_0_2_601_153_1,19,-0.0020148681282202,-0.0020562541992991,-0.0022235382198354,0.3707970503333088,0,6.2,0.0,0.0,9244X,not initialized,not initialized
2230,50_51_0_2_601_153_1,20,-0.0021907242360071,-0.0022188003138781,-0.0026982280568749,0.3747221201838913,0,4.2,0.0,0.0,9244X,not initialized,not initialized
2231,50_51_0_2_601_153_1,21,-0.0023819235019301,-0.0024643400566306,-0.0032698421809008,0.3793197290645967,0,6.5,3.4,3.4,9244X,not initialized,not initialized
2232,50_51_0_2_601_153_1,22,-0.0025900342866406,-0.0027945740173097,-0.0038894858045402,0.3844934446032551,0,8.2,14.4,17.8,9244X,not initialized,not initialized
2233,50_51_0_2_601_65_1,16,0.00076801996131,0.0011687437858424,0.0017273218648424,0.5149309784938179,1,6.2,0.0,0.0,9244X,not initialized,not initialized
2234,50_51_0_2_601_65_1,17,0.000760307052392,0.0011621772547728,0.0013793673296012,0.5149213641425788,1,7.0,0.0,0.0,9244X,not initialized,not initialized
2235,50_51_0_2_601_65_1,18,0.0006717357618768,0.0009996420654238,0.0006944908404201,0.5162733555234473,0,6.0,0.0,0.0,9244X,not initialized,not initialized
